QUANTITY	TIME	FAC	ORG	LOC	EVENT
[]	['the middle night', 'night']	['Center St.']	['Playstation', 'Nintendo']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['20 miles']	['between 10PM and midnight', 'night']	['Palo Altos']	[]	[]	[]
[]	[]	[]	['CHP']	[]	[]
[]	['nighttime']	['Mariner Square Dr', 'Marina Village Pkwy']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['10 lb']	['a few minutes']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['Gravity Hill']	[]
[]	[]	[]	[]	[]	[]
[]	['One night', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['certain nights']	[]	[]	[]	['World War 2']
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	['The Anderson City Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Rosehill Cemetery']	[]	[]	[]
[]	[]	['The Black Diamond Mines', 'Rosehill Cemetery']	[]	['m arsh creek rd']	[]
[]	[]	[]	[]	['Gravity Hill']	[]
[]	[]	['Insane Asylum', 'Empire Mine']	[]	[]	[]
[]	[]	['Rail Road Mine', 'Empire mine road']	[]	[]	[]
[]	[]	['highway 30']	[]	[]	[]
[]	[]	['the Forest Grove High School']	[]	[]	[]
[]	[]	[]	[]	['Canterburry hill']	[]
[]	[]	[]	[]	['Tigard']	[]
[]	[]	['Deb Fennel Auditorium', 'Auditorium']	[]	[]	[]
[]	[]	[]	['the Tigard Farmers Market']	[]	[]
[]	[]	['a Poor Farm']	"[""McMinamin's"", 'the Mcminamin Brothers']"	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Garden Center']	['-', 'Mart', 'Wal']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Battery Russell', 'Battery']	[]	[]	[]
[]	[]	['Damish']	[]	[]	[]
[]	['later that night']	[]	[]	[]	[]
[]	[]	['Carl Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
['a ton']	['late at night', 'Late at night']	['Leland Avenue']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Apple Valley Country Club']	['Rehab', 'Apple Valley Inn']	['Apple Valley']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Walgreen']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['night']	[]	['Duke University', 'the LA Times']	[]	[]
[]	[]	['the Santa Anita Raceway']	['the Derby Restaurant']	[]	[]
[]	['one minute', 'the next', 'night', 'late at night']	[]	[]	[]	[]
[]	['hours', 'night']	['the Santa Anita Mall']	"[""Macy's"", 'KB']"	[]	[]
[]	[]	['Duarte']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Tower Room']	[]	[]	[]
[]	[]	[]	['Inn']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Castle Air Force Base']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['Reforma Avenue', 'the Hospital del Sagrado Corazón']	[]	[]	[]
[]	[]	[]	['Californian']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Harvey Auditorium', 'Auditorium']	[]	[]	[]
[]	[]	['BHS']	[]	['the Quad -', 'quad']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Kern County']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Norris School Building']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Early in the morning']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['12 at night']	[]	[]	[]	[]
[]	['the morning', 'night']	[]	[]	['Whittier Narrows']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['St John Bosco']	['Bosco']	[]	[]
[]	[]	['Waterdog']	[]	['Waterdog']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['5 feet']	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Mermaid Room']	"[""Brookdale Lodge's""]"	[]	[]
[]	[]	[]	[]	[]	[]
[]	['about 15 minutes', 'One night', 'late hours']	[]	[]	[]	[]
[]	['late one night', 'night']	[]	['Performing Arts Center']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['Brady Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Brookedale Lodge']	[]	[]	[]
[]	[]	"['the ""Peanuts Playhouse', 'Camp Snoopy']"	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late in the night']	[]	[]	[]	[]
[]	['night']	['Bartle House']	[]	[]	[]
['about a quarter of a mile']	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Murphys Historical Hotel']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['early in the morning', 'hours of the night', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['the Bell tower', 'Bell Tower', 'Police Station', 'the Bell Tower']	['Channel Islands University']	[]	[]
[]	[]	['the Scary Dairy', 'Scary Dairy']	['Camarillo State Hospital', 'California State University of Channel Islands', 'Scary Dairy']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'hours']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['hours', 'late at night', 'the night']	['Alabama Ave']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
['a couple feet']	[]	[]	[]	[]	[]
[]	[]	['Alameda', 'Dominguez Ranch', 'Wilmington/Del Amo Blvd']	[]	[]	['the Civil War']
[]	['midnight']	[]	[]	[]	[]
['just about 100 yards']	['late at night']	['The Rancho Dominguez Adobe Ranch House']	[]	[]	['the Mexican-American War']
[]	['between 10:00 & before midnight']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	['Redwood Rd']	[]	[]	[]
[]	[]	['The Banning Inn']	[]	[]	[]
[]	[]	['The Belshaw House']	[]	['the Inyo Mountains']	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['Girls']	[]	[]
[]	['the evening hours', 'that evening']	[]	[]	[]	[]
[]	[]	['Laxson Auditorium']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Bowling Alley']	[]	[]	[]
[]	[]	[]	['Chowchilla Union High school']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['nights', 'around 2:00am.']	[]	['Save Mart Supermarkets']	[]	[]
[]	[]	['the End of Chualr road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the late night hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['CHS']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the late evening hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Pioneer Inn', 'The Pioneer Inn']	[]	[]
[]	[]	['The Eagle Saloon']	['the Clayton Club']	[]	[]
[]	[]	[]	[]	['Indian Grave']	[]
[]	[]	['Eagle Saloon']	[]	[]	[]
[]	[]	['Morgan Territory Rd']	[]	['the Eastern Contra Costa County', 'Morgan Territory']	[]
[]	['night']	[]	[]	"[""Fiddler's Green""]"	[]
[]	[]	['Clovis Avenue']	['Sierra Vista Mall']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	"[""Sutter's Mill""]"	[]	[]	[]
[]	[]	[]	[]	[]	['the California Gold Rush']
['8 miles']	[]	['the Vineyard House', 'Placerville/hwy 49', 'Coldsprings Rd']	[]	[]	[]
[]	['about dusk', 'the early hours of the morning']	['Lincoln - Manzanita Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night', 'closing hours']	['Vineyard House', 'the Vineyard House']	['Vineyard House']	[]	['Gold Rush', 'the Gold Rush']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['I-5']	[]	[]	[]
[]	['night']	['the English Building']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['an hour']	[]	[]	[]	[]
[]	['all hours']	['Live Oak', 'Live Oak Inn']	['Inn']	[]	[]
['a few feet']	['one night', 'The next morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
['only a few feet']	['Night', 'the early morning']	[]	[]	[]	[]
[]	['that night']	[]	[]	[]	[]
[]	[]	['Sutter Coast Hospital']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	['Rodeo / Crockett']	[]	[]	[]
[]	['One night', 'late at night']	[]	[]	[]	[]
[]	[]	['the Performing arts building', 'Performing Arts', 'Performing Arts Building']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['City Hall']	['Davis PD', 'Women']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['browning road']	[]	[]	[]
['about 100 hundred feet']	[]	['Glen Helen']	[]	[]	[]
[]	['the morning', 'That night', 'the night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['the morning']	[]	[]	[]	[]
[]	['the early morning']	['Gallery']	[]	[]	[]
[]	['night']	['Disneyland']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['Disneyland']	[]	[]
[]	[]	[]	[]	['Space Mountain']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Grad night']	[]	[]	['the Rivers of America', 'Tom Sawyers Island']	[]
[]	[]	[]	[]	[]	[]
[]	['every night']	[]	[]	[]	[]
[]	[]	[]	[]	['Downey']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Inn']	[]	[]
[]	[]	['a High School']	['the Spaghetti Factory', 'Duarte high', 'Duarte High School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night of Dec. 11']	[]	['Outback Steakhouse', 'Outback']	['Altamont', 'the Tri-Valley', 'the San Joaquin valley']	[]
[]	['one night']	[]	[]	[]	[]
[]	['one afternoon']	[]	['Mercedes Benz']	['Echo Park', 'Hathaway Hills']	[]
[]	[]	['The Bethany House']	['Insane Asylum']	[]	[]
[]	['late at night', 'night']	[]	[]	[]	[]
[]	[]	['Mausoleum']	[]	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Hollenbeck', 'Chicago St.']	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	[]	['Proctor Valley Road']	[]	[]	[]
['20 feet']	['an early Sunday', 'morning']	['Edwards AFB', 'Chapel 2']	[]	[]	[]
[]	['every night']	[]	[]	[]	[]
[]	[]	[]	"[""the High School's""]"	[]	[]
[]	['a night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
['800 square foot']	['early evenings']	['Pavilion']	['The Imperial Arts council', 'Business Council', 'City of El Centro', 'Post', 'the Imperial Valley Arts Council', 'Chamber of Commerce']	['Brighton']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late one night', 'seconds']	[]	['L.A. Cabaret']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['overnight']	[]	[]	[]	[]
[]	['the night']	[]	[]	['American River']	[]
[]	[]	[]	['Girl Scout']	[]	[]
[]	['the first Prom night']	[]	['Fallbrook Union High School']	['Santa Margarita River Bridge']	['the California Gold Rush']
[]	[]	[]	[]	[]	[]
[]	['night', '4:34 am']	[]	[]	[]	[]
[]	['one night', 'night']	[]	['Fallbrook Union High School']	[]	[]
[]	[]	[]	['The Police department']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night', 'night']	[]	['Hart Theatre']	[]	[]
['about 1/4 of a mile']	['midnight', 'night']	[]	[]	[]	['the Mexican-American war']
[]	[]	[]	[]	[]	[]
[]	['late at night', 'night']	['Sierra']	"['Pic ""N"" Save']"	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Route 66', 'Cherry', 'Citrus']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	['maple elementary']	[]	[]
[]	['night', 'between 11pm and 4am']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['MacKerricker State Park']	[]	['pudding creek', 'Pudding Creek']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Redwood Hospital']	[]	[]	[]
[]	['late at night']	['Beachpark Plaza']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	['Pinto Lake']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Canyon road']	[]	[]	[]
[]	[]	['Mission', 'Sanctuary']	['Mission San Jose']	[]	[]
[]	[]	['Mission San Jose', 'Mission', 'Ohlone Burial']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Senior Hall']	[]	[]	[]
[]	['the morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Pinedale', 'Vendo']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['2am']	[]	[]	[]	[]
[]	[]	['Harbor and Commonwealth']	['Melody Inn']	[]	[]
[]	[]	[]	['Fox Theatre']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['Plummer Auditorium']	[]	[]	['WWII']
[]	[]	[]	[]	[]	[]
[]	['hours']	[]	[]	[]	[]
[]	['night']	['the Heritage Hall']	[]	[]	[]
['2 inch']	[]	[]	[]	[]	[]
[]	['night']	[]	['Adult']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Fire Department']	[]	['the Mining Days of Georgetown']
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	[]	[]	"[""Claudia's Garden""]"	[]
[]	['night']	['Chitactac-Adams Interpretive Center', 'Watsonville Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	['Pole Line rode']	[]	['Hills']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['ROP']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['two through three minutes']	[]	[]	[]	[]
['3-foot']	[]	[]	[]	[]	[]
[]	[]	[]	['the Daughters of the American Revolution']	[]	[]
[]	['early in the morning']	[]	[]	['brake']	[]
[]	[]	[]	['Wal-Mart']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['one night', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['5 miles', 'a 1/4 mile']	[]	[]	[]	['Wolf Mountain']	[]
[]	[]	[]	['FAM', 'Groveland', 'The Bed & Breakfast']	[]	[]
[]	[]	[]	[]	['Mays']	[]
[]	['around 3:00 A.M']	['Skyline Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Auditorium', 'the Civic Auditorium']	[]	[]	[]
[]	[]	['Hanford']	[]	[]	[]
[]	[]	[]	['the Irwin Street Inn']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Nyman Hall']	[]	[]	[]
[]	['the morning', 'night']	['General Cinema Theater I']	[]	[]	[]
[]	['10pm']	['Robinson Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 200 yards']	['all night', 'a few minutes', 'nighttime']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['Hemet', 'San Jacinto', 'the San Jacinto Valley']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Lookout Mountain Dr.']	[]	['Lookout Mountain', 'Laurel Canyon']	[]
[]	[]	['the All Star Cafe', 'the Ladies Vanity Room']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['Disney']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['every night', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	['Griffith']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Hollywood Roosevelt Hotel']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Todd A/O']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['A few minutes later']	[]	[]	[]	[]
[]	[]	[]	['Prospect Elementary School', 'Vogue']	['Highland']	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['early morning', 'night']	['Magnolia Street']	['Edison']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['McNeale Hall']	['Idyllwild Arts Academy']	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['every night']	[]	[]	[]	[]
[]	[]	[]	[]	['La Llorona', 'the Imperial Valley']	[]
[]	['One Rainy night', 'late one rainy night', 'midnight', 'prom night']	[]	['the Indio Library', 'Indio High', 'Indio High School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Preston Castle', 'Division Board']	[]	[]
[]	[]	['Irvine park']	['KKK']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['10:30pm']	[]	[]	[]	[]
[]	['night']	['campus dr.']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Willow Hotel']	['Hotel']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Kerney Mansion']	[]	[]	[]
[]	['1:30am']	[]	[]	[]	[]
[]	[]	[]	['Arvin Mortuary']	[]	[]
[]	['night']	['hwy 395']	[]	[]	[]
['about a foot']	[]	['Freeway 99', 'Lerdo Highway', 'State Route 43']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Bangor St.']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Amtrak']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	[]	['Roscrances Ave']	[]	[]	[]
[]	['Late nights']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['hours', 'store hours']	[]	"[""the Children 's Department"", 'AMC', 'The Broadway Department Store', 'Puente Hills Mall', 'Lingerie']"	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	['Tyler House', 'the Leonard House', 'the Tyler House']	[]	[]	[]
[]	['dusk', 'Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['The next morning', 'night']	[]	[]	[]	[]
[]	[]	[]	['Leisure World']	[]	[]
[]	['night']	['Birmingham High School', 'the Performing Arts Building']	['Birmingham High School']	[]	['WWII', 'World War II']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Elsinore High School', 'Elsinore Middle School']	[]	[]
[]	[]	[]	['The Chimes']	[]	[]
[]	['about 1 am in the morning', 'nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night(1997']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['late at night']	['90th']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['LPAC']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['dusk']	['the Mossdale bridge']	[]	['San Joaquin']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'the night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['One night']	[]	[]	[]	[]
[]	['2:00 am', 'night']	[]	[]	[]	[]
[]	[]	[]	['Narbone']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	['Chumash']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Navy', 'Cal State Long Beach']	['Pacific']	['WWII']
[]	[]	['6th St. -', 'Casa Bonita']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late night']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['B340']	[]	[]	[]
[]	[]	[]	['VH-1']	[]	[]
[]	[]	[]	['Pabst Blue Ribbon']	[]	[]
[]	['morning', 'Late at night']	[]	[]	[]	[]
[]	[]	['Suva Intermediate School']	[]	[]	[]
[]	[]	[]	['Belmont School for Girls', 'Belmont']	[]	[]
[]	[]	[]	[]	[]	['WWII']
[]	['late at night']	['Roosevelt High School', 'Roosevelt']	[]	[]	[]
[]	[]	[]	['Our Lady of Talpa Catholic School']	[]	[]
[]	['all hours of the day', 'night']	[]	['CSULA']	[]	[]
[]	[]	[]	['ARCO Refinery']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Centennial St - Footsteps']	[]	[]	[]
[]	['the night hours']	['Puente Hills Mall']	['AMC', 'Sears', 'Robinsons May']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The First Interstate Bldg']	['AON']	[]	[]
[]	['night']	['Dodger Stadium', 'Lodge', 'Solano Ave', 'Elysian Park', 'the 110 fwy', 'the 110 Fwy']	['Cathedral High School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the parks camp road']	[]	[]	[]
[]	[]	[]	['Franklin High School']	[]	[]
[]	[]	"['Mansion', ""Houdini's Mansion""]"	[]	[]	[]
[]	[]	['Wilshire Boulevard']	['the Southwest Law School']	[]	[]
[]	['hours', 'the early morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	"[""Knott's Chicken Dinner Restaurant""]"	[]	[]
[]	['One night', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['hours', 'around 6:30']	[]	['Lincoln High School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the hours of 0130-0500 am', 'these hours']	['City Hall', 'Hallway']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['Jesuits']	[]	[]
[]	[]	[]	['The Strub Theatre']	[]	[]
[]	[]	['Rains Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['AMC']	[]	[]	[]
[]	['late nights']	[]	['Neutrogena']	[]	[]
[]	['late at night']	['the Erdman Residence Hall', 'Erdman Hall']	['Occidental College']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Qantas Freight']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['nights', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['9:00PM through 3:00 AM']	['Lemon Ave']	[]	[]	[]
[]	['hours', 'Late at night']	[]	[]	[]	[]
[]	['the night']	['Dykstra Hall']	[]	[]	[]
['about 8 feet']	['late at night']	[]	['Wilson']	[]	[]
[]	[]	['Broadway', '6th', 'Palace']	[]	[]	[]
[]	[]	[]	['Facilities', 'Dykstra Hall - Dykstra']	[]	[]
[]	[]	['Venice high school']	[]	[]	[]
[]	[]	['Westminster', 'Building Number 26', 'Building number 26', 'Westminster Ave', 'Westminster Ave.', 'Westminster Avenue']	[]	['Venice Beach Boardwalk']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['hours']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['the Opera House']	[]	[]	[]
[]	[]	['Old Santa Cruz highway']	[]	[]	[]
['about 15 feet']	['night']	[]	[]	[]	[]
[]	['midnight']	[]	[]	['Lake Tahoe']	[]
[]	[]	[]	[]	['New River']	[]
['at least 7 foot']	['night']	[]	['Toltec Elementary School']	[]	[]
[]	['the night']	['the Grandma Room', 'the Blue Room']	[]	[]	[]
[]	['early in the mornings']	['The Division 2 Judge']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the morning']	[]	[]	[]	[]
[]	[]	[]	['City Hall']	[]	[]
[]	['night', 'all hours']	[]	[]	[]	[]
[]	[]	[]	"['7-11', ""Manuel's"", 'the 7-11']"	[]	[]
[]	[]	[]	[]	[]	[]
